playername,position,kills,deaths,assists,dpm,damageshare,wardsplaced,wpm,visionscore,vspm,totalgold,earnedgold,earned gpm,damagetochampions,minionkills,monsterkills,result,win_percent
Zalt,mid,3.593333333333333,2.38,4.76,790.4612933333334,0.19130496,6.533333333333332,0.29157999999999995,20.346666666666668,0.8858466666666666,9375.333333333334,6430.386666666666,286.03922,18397.446666666663,181.44,5.599999999999999,0.4666666666666667,0.0
Zamudo,top,2.32,2.5599999999999996,3.9199999999999995,649.2065685714286,0.17557442666666667,5.659999999999999,0.25794666666666666,16.779999999999998,0.7535095238095237,8743.52,5860.44,267.75094,14266.819999999998,164.98,6.506666666666666,0.6,0.0
Zanzarah,jng,1.4823529411764704,2.2166666666666663,5.867647058823529,333.26895980392163,0.0936861868627451,7.850980392156862,0.3374519607843137,31.520588235294117,1.3688254901960786,7481.654901960784,4482.525490196078,198.3226960784314,7596.900980392156,14.370588235294116,102.61862745098038,0.6078431372549019,0.0
Zap,bot,3.1,2.6,4.7,658.8496714285714,0.19881609999999997,8.6,0.3966857142857143,27.0,1.227942857142857,9422.699999999999,6578.699999999999,299.0674,14564.3,183.4,11.799999999999999,0.42857142857142855,0.0
Zap,mid,1.8454545454545452,3.372727272727272,2.545454545454545,454.5084090909091,0.15527431818181817,5.79090909090909,0.2676818181818182,21.89090909090909,0.9826999999999999,7848.336363636364,4991.954545454545,224.94673636363635,10239.981818181817,158.64545454545453,6.427272727272728,0.2727272727272727,0.0
Zap,sup,0.6922222222222222,2.201111111111111,6.447777777777778,233.30893,0.06639842066666667,38.709999999999994,1.7320611111111113,72.16222222222221,3.2370377777777777,5781.113333333333,2900.792222222222,133.69182666666666,5094.973333333333,38.47666666666666,0.6922222222222222,0.5333333333333333,0.0
Zapdo,jng,1.5555555555555556,1.9444444444444444,5.988888888888889,354.1316111111111,0.11996553333333332,6.611111111111111,0.3210611111111111,27.066666666666666,1.3318444444444444,6862.138888888888,4187.555555555556,206.04646666666667,7287.155555555555,12.91111111111111,92.67222222222222,0.5,0.0
Zdz,top,2.073170731707317,3.1280487804878048,4.225609756097561,496.13196524390247,0.22866691829268293,12.804878048780488,0.3896560975609756,36.03658536585366,1.076660975609756,12242.201219512195,7965.40243902439,242.09410548780485,16397.73780487805,250.609756097561,8.335365853658537,0.38414634146341464,0.38414634146341464
Zefirot,bot,2.333333333333333,3.5,3.5,517.2375666666667,0.17043879999999997,6.533333333333334,0.2976666666666667,18.666666666666668,0.8600333333333333,8839.366666666667,5953.266666666666,268.1139,11450.133333333331,179.66666666666666,10.266666666666666,0.3333333333333333,0.0
Zeka,mid,3.897777777777778,1.8711111111111112,5.071111111111111,619.9296844444444,0.2708522311111111,15.173333333333334,0.4696146666666667,42.6,1.3082484444444444,14014.111111111111,9782.915555555555,303.9986444444445,20035.964444444446,290.3911111111111,15.16,0.6355555555555555,0.6355555555555555
ZekaS,top,2.434782608695652,2.1,4.169565217391304,577.8134652173912,0.17029240869565215,9.343478260869563,0.38330869565217396,24.59130434782608,0.9995695652173914,9441.447826086956,6257.634782608696,253.95786956521738,14149.252173913042,183.2478260869565,6.36086956521739,0.5652173913043478,0.0
Zemnas,top,1.4874999999999998,2.1875,3.4124999999999996,465.7947375,0.1363602625,7.262499999999999,0.308125,18.6375,0.801325,8520.925,5499.2,237.5417625,10855.512499999999,178.67499999999998,3.4124999999999996,0.375,0.0
Zephyr,jng,1.4999999999999998,2.4,4.583333333333333,438.9441142857143,0.11471935333333332,9.899999999999999,0.44693571428571427,34.666666666666664,1.5792738095238095,7341.466666666666,4475.766666666666,205.21691904761906,9632.416666666666,16.7,113.66666666666667,0.35714285714285715,0.0
Zest,top,1.9031249999999997,1.61875,3.5328125,486.2987890625,0.17175882828125,6.7375,0.3013640625,20.5515625,0.9062296875,9168.5015625,6232.8328125,273.9398328125,11118.996874999999,188.79218749999998,8.126562499999999,0.34375,0.0
Zeus,top,2.711743772241993,2.4590747330960854,4.839857651245552,522.5199832740213,0.22505990106761564,12.01423487544484,0.37877224199288256,35.213523131672595,1.0997455516014236,12677.220640569394,8539.79715302491,271.7640715302491,16511.231316725978,245.1067615658363,14.708185053380783,0.6334519572953736,0.6334519572953736
Zev,bot,2.2129032258064516,1.8064516129032255,3.5225806451612898,559.9692548387097,0.17527417419354838,8.264516129032257,0.3947709677419355,22.806451612903224,1.0740516129032258,8515.432258064515,5745.035483870967,269.73308387096773,11979.845161290323,171.34193548387094,9.529032258064515,0.3225806451612903,0.0
Zeyzal,sup,0.5693548387096774,1.8274193548387097,7.898387096774194,176.60413629032257,0.059166745241935485,38.89596774193548,1.510058064516129,76.66048387096774,3.009251612903226,6194.074193548387,2916.8766129032256,118.72398225806452,4465.868548387097,23.99032258064516,0.22903225806451613,0.6048387096774194,0.3
Zhengyi,top,1.4,2.2399999999999998,4.619999999999999,367.1952,0.1106525,7.7,0.34216,19.6,0.8769,7461.159999999999,4523.4,202.44474,8244.32,149.51999999999998,3.0799999999999996,0.4,0.0
Zhovy,mid,4.358974358974359,4.051282051282051,5.128205128205129,749.3317948717948,0.2949131794871795,7.384615384615385,0.25738205128205127,23.025641025641026,0.7850435897435898,12608.666666666666,8819.74358974359,303.4254923076923,21651.358974358973,244.87179487179486,9.35897435897436,0.4358974358974359,0.0
Zhuo,sup,0.6326530612244898,2.5714285714285716,8.653061224489797,180.08340408163264,0.07598193826530612,57.025510204081634,1.7920295918367346,111.31632653061224,3.488195408163265,7781.566326530612,3644.4438775510203,115.61691275510204,5725.316326530612,44.23979591836735,0.1377551020408163,0.45918367346938777,0.45918367346938777
Zicssi,jng,1.6974999999999998,2.7474999999999996,4.6375,359.1083125,0.11223046799999999,6.894999999999999,0.308295,31.779999999999994,1.4275725,7487.672499999999,4611.705,210.31051250000002,7893.147499999999,15.417499999999999,113.97749999999999,0.4,0.0
Zika,top,2.764423076923077,2.144230769230769,5.2451923076923075,490.9019115384615,0.21091936875,11.759615384615385,0.36625769230769234,34.61057692307692,1.0654336538461537,12760.73076923077,8539.086538461539,264.87832884615386,15842.413461538461,255.125,12.639423076923077,0.6105769230769231,0.6105769230769231
Zin,sup,1.0943396226415094,2.8773584905660377,9.764150943396226,167.41318679245282,0.07379174905660377,43.89622641509434,1.4327075471698112,87.13207547169812,2.8503471698113207,7611.66037735849,3651.4245283018868,122.73436886792453,4994.198113207547,35.424528301886795,0.3584905660377358,0.5471698113207547,0.2
Zinco,bot,3.8137931034482757,1.568965517241379,3.451724137931034,707.1729206896551,0.2049858517241379,5.479310344827585,0.2577413793103448,31.282758620689652,1.4064965517241381,10390.293103448275,7526.086206896552,344.8058379310345,15773.606896551722,193.77931034482756,18.779310344827582,0.5517241379310345,0.0
Zinco,sup,1.9249999999999998,2.45,5.425,394.538025,0.09692464249999999,31.15,1.4357,65.625,3.08135,6449.624999999999,3657.6749999999997,180.466925,8077.124999999999,31.499999999999996,6.6499999999999995,0.75,0.0
Zinie,mid,3.331481481481481,2.0287037037037035,5.055555555555555,853.666362037037,0.21126627407407406,9.54074074074074,0.4513314814814815,25.94537037037037,1.2239342592592592,9299.934259259258,6541.175925925926,315.5925805555555,17878.56388888889,175.46666666666664,9.890740740740739,0.7314814814814815,0.0
Zodiac,sup,0.7,4.677777777777778,7.9222222222222225,175.37785333333332,0.08404245111111111,49.28888888888889,1.5644833333333334,92.63333333333334,2.985312222222222,7507.011111111111,3470.511111111111,111.97308666666666,5347.566666666667,44.644444444444446,0.12222222222222222,0.25555555555555554,0.0
Zoelys,sup,0.5291666666666667,2.763888888888889,6.288888888888888,197.9007402777778,0.07520826055555556,42.95972222222222,1.5209291666666667,86.82777777777777,3.1302097222222223,6512.208333333333,2922.2319444444443,106.94386388888888,5251.825,35.141666666666666,0.1527777777777778,0.4305555555555556,0.2413793103448276
Zorah,sup,0.483739837398374,3.1577235772357723,7.339837398373984,177.833681300813,0.07063629699186992,47.19349593495935,1.651011382113821,88.55365853658537,3.1146300813008128,6773.494308943089,3120.4910569105687,113.74129024390244,4794.235772357723,37.90487804878049,0.3349593495934959,0.3983739837398374,0.2916666666666667
Zorah,top,0.7,2.8,5.6,158.3565,0.051090199999999995,7.0,0.4178,18.2,1.0864,5187.7,2944.2,175.7382,2653.0,88.89999999999999,0.0,1.0,0.0
Zothve,top,1.5,5.75,2.75,312.74255,0.1703265,10.25,0.375525,21.75,0.7899,8459.75,4813.5,175.260225,8630.75,169.5,3.75,0.0,0.0
Zty,mid,2.7666666666666666,2.0,2.7333333333333334,576.3127476190476,0.1778436333333333,7.799999999999999,0.3512952380952381,21.73333333333333,0.9707666666666667,9734.0,6864.066666666667,312.84066666666666,12758.399999999998,199.59999999999997,11.833333333333332,0.42857142857142855,0.0
Zubac,jng,2.182352941176471,2.4705882352941173,5.394117647058823,355.8639,0.10564369117647057,2.1411764705882352,0.0995,20.258823529411764,0.9625588235294119,7369.229411764705,4620.164705882352,225.59117647058824,7278.970588235294,15.852941176470589,105.69999999999999,0.47058823529411764,0.0
Zuhy,mid,5.7749999999999995,2.158333333333333,5.074999999999999,969.1388916666666,0.2249581833333333,8.633333333333333,0.41903333333333337,19.891666666666666,0.9381083333333334,9867.083333333334,7131.833333333333,344.27303333333333,20203.516666666666,177.1,6.3,0.75,0.0
Zven,bot,3.8666666666666667,2.3666666666666667,5.033333333333333,719.5001233333334,0.28751883333333333,15.066666666666666,0.46437666666666666,41.8,1.273726666666667,13734.233333333334,9515.1,290.66375,23931.466666666667,286.53333333333336,9.333333333333334,0.43333333333333335,0.43333333333333335
Zven,sup,0.7419354838709677,2.2580645161290325,9.935483870967742,199.06966451612902,0.08236445806451613,45.24193548387097,1.4720435483870968,101.43548387096774,3.28465,7731.080645161291,3731.6290322580644,124.22465967741935,6121.806451612903,29.193548387096776,0.6290322580645161,0.7096774193548387,0.7096774193548387
Zvene,sup,1.9249999999999998,4.375,9.274999999999999,303.72655,0.06296515750000001,34.825,1.487775,76.475,3.303175,6166.65,3181.6749999999997,143.7924,6866.474999999999,16.45,0.0,0.75,0.0
Zwyroo,mid,2.972631578947368,1.811578947368421,4.471578947368421,630.4303778947368,0.21117043094736843,11.624210526315789,0.43900631578947363,34.397894736842105,1.2991136842105264,10942.953684210526,7535.917894736842,291.67992842105264,16397.008421052633,221.83368421052631,8.734736842105262,0.5789473684210527,0.41935483870967744
Zyko,sup,0.8571428571428571,2.1333333333333333,8.033333333333333,215.45433469387754,0.057102756666666664,34.12380952380952,1.5168945578231292,72.62380952380951,3.228782993197279,5916.1809523809525,3006.1428571428573,136.83944149659865,4763.366666666666,29.22380952380952,0.16666666666666666,0.6462585034013606,0.0
Zzk,top,2.535211267605634,2.9577464788732395,4.549295774647887,494.48008591549296,0.20285738450704227,11.408450704225352,0.35243943661971827,34.76056338028169,1.0606422535211268,12365.605633802817,8108.183098591549,249.9458971830986,15944.830985915492,241.83098591549296,6.014084507042254,0.5070422535211268,0.0
aadurrr,mid,1.9599999999999997,3.0799999999999996,4.9,679.68828,0.15548862,4.619999999999999,0.22105999999999998,14.979999999999999,0.70014,8178.659999999999,5411.28,255.44192000000004,14830.34,164.78,6.720000000000001,0.2,0.0
adi1,jng,2.163,2.87,5.207999999999999,433.002708,0.1266655152,8.434999999999999,0.375135,34.803999999999995,1.53386,8044.54,5093.732,227.335694,9772.973,20.916,113.54,0.57,0.0
alix,mid,3.41063829787234,2.5617021276595744,3.7531914893617015,729.4536191489361,0.18680978936170212,6.895744680851063,0.30704468085106384,19.734042553191486,0.8591978723404256,9982.953191489361,7047.495744680851,315.55102765957446,16436.327659574465,189.5063829787234,5.570212765957446,0.6382978723404256,0.0
arbrio,top,7.35,1.0499999999999998,3.4999999999999996,857.6511,0.1975925,3.8499999999999996,0.17959999999999998,8.049999999999999,0.37465000000000004,10670.099999999999,7836.8499999999985,363.2164,18470.55,155.39999999999998,9.1,1.0,0.0
aveng3r,mid,3.0483870967741935,2.958064516129032,4.635483870967741,568.172464516129,0.23352153709677417,11.538709677419355,0.383416129032258,32.83064516129032,1.0817661290322582,11310.64193548387,7451.567741935484,255.7674209677419,16653.206451612903,225.77096774193546,5.695161290322581,0.3870967741935484,0.0
banye,bot,2.8499999999999996,2.033333333333333,4.0,647.7011785714285,0.20391981666666664,13.733333333333333,0.5974095238095238,39.06666666666666,1.6726452380952384,10206.849999999999,7155.883333333333,299.45664999999997,15681.316666666666,191.93333333333334,9.7,0.38095238095238093,0.0
banye,mid,1.68,2.1933333333333334,3.78,501.9483066666667,0.17360359333333333,6.906666666666666,0.3106733333333333,30.986666666666665,1.3175666666666668,9211.16,6186.413333333333,262.6815666666667,12058.153333333332,191.1933333333333,11.059999999999999,0.4,0.0
barlo,sup,0.3499999999999999,4.199999999999999,9.916666666666666,157.85993333333332,0.03343508,33.949999999999996,1.3515333333333333,73.73333333333333,2.968666666666667,6080.549999999999,2827.183333333333,112.79858333333334,3970.0499999999997,21.466666666666665,0.0,0.3333333333333333,0.0
bat,bot,3.691452991452991,1.669230769230769,3.5179487179487174,656.6739478632478,0.19736367179487177,10.081196581196581,0.4380094017094017,31.841025641025638,1.3646102564102565,10505.360683760684,7508.816239316239,323.48573333333337,15649.989743589742,194.16324786324785,16.351282051282052,0.48717948717948717,0.0
bbeNj,bot,3.2565217391304344,1.5217391304347827,3.6217391304347823,591.3734695652174,0.1912932,9.404347826086957,0.43020434782608696,27.543478260869566,1.2311695652173913,9595.38695652174,6742.4913043478255,305.1904652173913,13316.952173913041,197.58260869565217,7.821739130434781,0.391304347826087,0.0
behave,jng,1.6592592592592592,1.6592592592592592,6.066666666666666,390.1146703703704,0.1078756311111111,5.444444444444445,0.2465962962962963,24.81111111111111,1.1307592592592592,7408.385185185185,4579.762962962963,215.37476666666666,8482.937037037036,17.059259259259257,94.29259259259258,0.6296296296296297,0.0
beishang,jng,1.5714285714285714,3.4285714285714284,5.285714285714286,249.79680000000002,0.11226052857142857,11.428571428571429,0.34865714285714283,46.42857142857143,1.4383285714285716,9653.57142857143,5573.857142857143,173.46104285714287,8639.42857142857,23.571428571428573,137.0,0.14285714285714285,0.14285714285714285
belit,jng,1.914705882352941,2.202941176470588,5.661764705882353,397.34826176470585,0.1148152805882353,7.123529411764705,0.3191117647058824,30.2235294117647,1.344764705882353,7489.814705882352,4588.829411764706,207.02872941176471,8711.973529411764,13.567647058823528,109.69411764705882,0.4411764705882353,0.0
bkr,sup,0.4375,1.9041666666666666,5.833333333333333,152.77799583333334,0.05686657291666666,35.69583333333333,1.4550791666666667,70.86666666666666,2.9329083333333332,5625.408333333333,2485.8624999999997,106.91114166666667,3644.3041666666663,25.23333333333333,0.17499999999999996,0.375,0.0
bluerzor,jng,1.8117647058823527,1.7019607843137254,5.936274509803922,378.81867745098043,0.10042678539215685,8.468627450980392,0.37100588235294113,35.864705882352936,1.571235294117647,7749.233333333333,4783.13431372549,214.12583333333333,8576.900980392156,17.266666666666666,105.02745098039215,0.6764705882352942,0.0
brTT,bot,2.2777777777777777,2.2777777777777777,4.111111111111111,417.78813888888885,0.21339211111111112,11.88888888888889,0.3590388888888889,35.166666666666664,1.0539944444444442,13339.333333333334,9016.722222222223,270.5112555555556,13788.388888888889,294.72222222222223,12.0,0.1111111111111111,0.0
buffi,mid,1.9,2.15,2.1999999999999997,502.2885928571429,0.17782684999999998,7.549999999999999,0.35368571428571427,16.7,0.7724285714285715,8285.949999999999,5502.0,253.67099285714286,11002.199999999999,175.5,2.6999999999999997,0.07142857142857142,0.0
c0st0m,mid,2.3099999999999996,2.87,3.9199999999999995,652.53711,0.18253613,6.859999999999999,0.32348,17.499999999999996,0.81992,8376.689999999999,5600.280000000001,266.96331,13349.419999999998,161.63,2.3099999999999996,0.2,0.0
camellia,jng,1.2249999999999999,3.7624999999999997,2.4499999999999997,305.7095375,0.10885691249999999,4.2875,0.222025,24.0625,1.2479,5995.7625,3450.2999999999997,178.6926,5932.0625,16.362499999999997,82.51249999999999,0.0,0.0
can,jng,2.032258064516129,2.2580645161290325,5.374193548387097,393.5686709677419,0.12154014193548386,8.016129032258064,0.3838677419354839,35.99354838709677,1.7048806451612903,7366.1903225806445,4598.751612903226,224.34373225806453,8169.158064516128,23.28064516129032,93.91290322580645,0.3870967741935484,0.0
cc,jng,1.6177777777777778,2.473333333333333,4.3711111111111105,314.6951022222222,0.10156456177777778,6.393333333333333,0.3013355555555556,28.87111111111111,1.3518755555555555,7206.577777777778,4403.793333333333,204.6716377777778,6816.6466666666665,17.017777777777777,108.40666666666665,0.3333333333333333,0.0
ceo,bot,4.066666666666666,3.466666666666667,4.2,590.2721666666667,0.2606172666666667,17.266666666666666,0.5465466666666666,40.53333333333333,1.2922466666666668,12982.466666666667,8852.2,273.01282,19694.333333333332,260.2,13.6,0.3333333333333333,0.3333333333333333
charlotte,mid,2.1913043478260867,2.2826086956521734,4.595652173913043,559.3656391304348,0.17552964434782609,11.565217391304348,0.4827,31.530434782608694,1.3316173913043479,9434.539130434783,6392.643478260869,274.7868956521739,13425.54347826087,191.16086956521738,3.317391304347826,0.43478260869565216,0.0
chips,bot,2.531313131313131,1.9585858585858584,3.733333333333333,612.4717090909091,0.18839444343434344,12.47979797979798,0.5721919191919191,37.91313131313131,1.7297818181818183,9483.472727272727,6656.7666666666655,306.5561181818182,13504.788888888888,186.8292929292929,11.023232323232323,0.41414141414141414,0.0
cody,mid,2.0,4.0,3.5,537.1537500000001,0.299827,13.75,0.4955,23.75,0.8566,9514.5,5868.25,212.152075,14804.5,212.25,0.0,0.0,0.0
crackadon,jng,2.6055555555555556,2.488888888888889,5.522222222222222,506.10176666666666,0.13065336666666666,4.8999999999999995,0.23255555555555554,24.538888888888888,1.150672222222222,7277.394444444444,4493.105555555555,216.76234444444447,10710.933333333332,14.31111111111111,101.30555555555554,0.2777777777777778,0.0
curty,bot,0.7,1.4,0.7,509.7922,0.1805139,4.199999999999999,0.2493,9.799999999999999,0.5817,6125.0,3870.2999999999997,229.7368,8588.3,148.39999999999998,0.0,0.0,0.0
curty,top,2.0708333333333333,2.202083333333333,3.558333333333333,588.22046875,0.17970700416666666,6.037499999999999,0.2683125,21.335416666666664,0.90940625,8990.887499999999,5964.422916666666,257.79774583333335,13509.810416666665,172.11249999999998,3.164583333333333,0.5,0.0
cute,bot,3.31578947368421,1.4184210526315788,4.328947368421052,657.7881947368421,0.18454003289473683,14.230263157894736,0.6333894736842105,40.25921052631579,1.7711434210526316,9896.719736842104,6938.188157894736,304.0727552631579,15223.342105263158,172.56842105263158,10.684210526315788,0.5657894736842105,0.0
cyraXx,bot,2.52,2.0999999999999996,2.1933333333333334,518.9319866666667,0.18043293333333332,5.226666666666666,0.24461999999999998,19.74,0.9379933333333333,8575.186666666666,5857.319999999999,280.6775133333333,10847.573333333332,170.98666666666665,13.066666666666666,0.2,0.0
dbh,bot,2.6999999999999997,3.1,3.4,596.1918857142857,0.2195609,8.499999999999998,0.3697285714285714,25.4,1.0807142857142857,9612.6,6628.5,283.8599,14170.0,187.29999999999998,14.299999999999999,0.14285714285714285,0.0
dbh,jng,2.293846153846154,2.4338461538461535,6.504615384615384,389.1565107692308,0.1094086463076923,7.452307692307692,0.3288646153846154,32.7276923076923,1.4458584615384615,7919.024615384615,5010.707692307692,226.27848461538463,8705.038461538461,19.115384615384617,113.15230769230769,0.5384615384615384,0.0
deokdam,bot,3.1263513513513512,2.2533783783783785,5.106756756756757,598.3462499999999,0.24507362229729732,15.378378378378379,0.5113513513513513,41.48175675675676,1.3602993243243242,12455.928378378378,8493.676351351352,281.56938175675674,18408.006756756757,247.76824324324323,10.630405405405405,0.4797297297297297,0.4274193548387097
destiny,bot,5.833333333333333,3.0,5.5,861.3085916666668,0.26474258333333334,11.083333333333334,0.34475833333333333,30.833333333333332,0.94335,13935.166666666666,9752.333333333334,310.546625,27579.083333333332,270.8333333333333,11.0,0.4166666666666667,0.0
destiny,sup,0.5526315789473684,1.1052631578947367,7.018421052631578,187.28797105263158,0.05697703789473684,25.605263157894736,1.194278947368421,64.03157894736842,3.019997368421053,5156.715789473684,2411.85,118.97672631578948,3890.305263157894,17.48157894736842,0.12894736842105262,0.6052631578947368,0.0
doing,mid,1.9833333333333332,2.1411764705882352,4.399019607843137,573.901525490196,0.1782846264705882,9.662745098039215,0.44531176470588235,28.94705882352941,1.308863725490196,8619.751960784313,5773.956862745098,262.360731372549,12755.866666666665,179.44019607843134,4.37156862745098,0.4117647058823529,0.0
donbray,sup,0.5297297297297296,2.516216216216216,7.151351351351351,166.04921621621622,0.047669598918918914,33.25945945945946,1.514145945945946,64.26756756756755,2.949418918918919,5255.335135135135,2415.34054054054,113.65462432432432,3573.5756756756755,22.759459459459457,0.018918918918918916,0.5135135135135135,0.0
dresscode,bot,2.306122448979592,2.836734693877551,3.163265306122449,463.1415448979592,0.2578944693877551,11.428571428571429,0.3962714285714286,32.87755102040816,1.1009489795918368,11272.0,7421.591836734694,247.7304551020408,14116.57142857143,254.3469387755102,7.224489795918367,0.08163265306122448,0.0
dtro,sup,0.7,2.5374999999999996,6.475,183.36130624999998,0.058687527499999996,25.987499999999997,1.1907125,51.099999999999994,2.35893125,5147.66875,2340.8875,107.17569375000001,3974.90625,16.318749999999998,0.175,0.4375,0.0
duong pro,jng,2.2399999999999998,3.0799999999999996,2.8,432.36048,0.15366049999999998,3.9199999999999995,0.21208,20.439999999999998,1.0905799999999999,7094.5,4641.28,245.21318000000002,8016.539999999999,13.719999999999999,106.81999999999998,0.2,0.0
dyNquedo,mid,3.893939393939394,1.7954545454545454,6.787878787878788,637.553515909091,0.26573253787878787,15.56060606060606,0.46040909090909093,45.79545454545455,1.3515204545454544,13648.530303030304,9283.765151515152,278.56555000000003,21598.196969696968,274.1060606060606,7.484848484848484,0.6363636363636364,0.4166666666666667
eHopp,mid,0.75,3.75,3.0,405.252025,0.2030845,7.75,0.28295000000000003,14.75,0.5367999999999999,8988.25,5380.25,198.559275,11082.0,201.5,1.5,0.0,0.0
eXyu,jng,1.8019999999999998,2.0069999999999997,5.291999999999999,387.111579,0.1101867369,9.095,0.374487,38.083,1.597891,7930.828999999999,4825.633,207.705964,9040.945,16.283,115.692,0.59,0.3888888888888889
ea7,bot,1.7666666666666664,2.3333333333333335,2.1333333333333333,453.1330285714286,0.1898281,5.066666666666666,0.28365238095238093,18.23333333333333,0.9666190476190476,7457.199999999999,4998.4,264.1293,8610.666666666666,159.66666666666666,9.833333333333334,0.09523809523809523,0.0
eguto,top,1.6,2.9,5.6,331.01707999999996,0.15373889999999998,11.8,0.36668,30.7,0.94571,10548.7,6331.9,199.10577,10599.7,203.1,2.1,0.5,0.0
eight,jng,1.7956521739130433,3.1652173913043478,4.017391304347826,359.7951826086956,0.10489363652173911,6.391304347826087,0.29585652173913046,30.130434782608695,1.3781173913043478,7385.182608695652,4536.304347826086,207.06011739130435,8140.330434782608,18.839130434782607,115.86521739130433,0.2608695652173913,0.0
enel1,jng,1.9362318840579709,2.266666666666666,5.272463768115942,338.08313188405793,0.1122362588405797,8.820289855072463,0.3508695652173913,37.95942028985507,1.5136159420289854,8297.208695652174,5020.981159420289,202.13498840579712,8382.050724637682,20.575362318840575,114.61884057971014,0.42028985507246375,0.0
evewin,jng,3.5,2.0,10.0,703.8109,0.216251,7.5,0.3296,24.5,1.0745,9962.5,6898.0,302.87059999999997,16026.0,15.0,149.0,1.0,0.0
fNb,top,3.3783783783783785,2.3783783783783785,5.153153153153153,539.2146891891892,0.23315282432432433,14.954954954954955,0.42852792792792793,41.450450450450454,1.1747612612612615,14243.792792792792,9670.054054054053,276.45784414414413,19068.306306306305,272.6216216216216,13.306306306306306,0.6126126126126126,0.0
fearness,top,2.0,3.135135135135135,4.351351351351352,443.6839027027027,0.22047223783783787,11.432432432432432,0.35631351351351354,34.054054054054056,1.0548216216216215,11565.513513513513,7332.648648648648,224.57436486486486,14574.108108108108,240.64864864864865,6.108108108108108,0.32432432432432434,0.32432432432432434
fengyue,sup,0.86,2.4199999999999995,7.299999999999999,228.67622857142857,0.060147945999999994,29.2,1.3844485714285715,53.18,2.5511114285714287,5747.719999999999,3069.22,153.61743142857142,4618.8,41.8,0.24000000000000002,0.5714285714285714,0.0
fjoompbun,top,1.4933333333333332,2.9866666666666664,2.706666666666666,464.49484,0.14799264666666667,6.4399999999999995,0.3032666666666667,19.32,0.92002,7828.846666666666,5106.639999999999,243.54119333333335,9813.813333333332,151.52666666666667,7.7,0.26666666666666666,0.0
fled,mid,2.0155172413793103,1.6534482758620688,4.912068965517241,486.58231724137926,0.16022331379310342,6.74655172413793,0.31979655172413796,17.596551724137928,0.8290396551724137,8005.562068965517,5235.3482758620685,250.48516724137932,10203.296551724137,161.77241379310342,2.389655172413793,0.5344827586206896,0.0
fled,sup,0.9545454545454544,2.927272727272727,3.8818181818181814,218.18458181818184,0.0802394218181818,24.436363636363634,1.0750727272727274,42.89090909090908,1.8847181818181817,5429.963636363636,2461.5181818181813,107.76171818181818,5052.918181818181,12.854545454545455,0.3818181818181818,0.36363636363636365,0.0
foj,top,0.0,4.9,2.8,384.8077,0.10996439999999999,5.25,0.23985,14.7,0.6725,6422.85,3555.3,162.83965,8452.15,135.1,0.0,0.0,0.0
forse,mid,2.164473684210526,1.4092105263157895,3.131578947368421,539.8411789473685,0.19410857236842105,8.123684210526315,0.3579921052631579,26.83947368421052,1.1528815789473683,8775.982894736842,5760.567105263158,248.4079,12772.881578947367,181.86184210526312,5.894736842105263,0.3815789473684211,0.0
frajgo,mid,3.033333333333333,2.437037037037037,3.837037037037037,648.1052074074074,0.18264628148148146,4.018518518518518,0.18653703703703706,23.9037037037037,1.1025962962962963,8960.414814814814,6131.792592592592,287.5573962962963,13913.277777777777,171.65555555555554,8.322222222222221,0.6296296296296297,0.0
frosty,sup,0.9807692307692307,2.8076923076923075,11.48076923076923,178.13251346153845,0.07358736153846154,69.67307692307692,1.994975,130.94230769230768,3.752301923076923,8731.403846153846,4232.461538461538,122.28722115384615,6287.173076923077,39.63461538461539,0.25,0.6538461538461539,0.0
gabn,sup,0.5833333333333334,5.0,4.75,183.58240833333332,0.08725015833333334,26.5,1.0268833333333334,60.083333333333336,2.329466666666667,5725.166666666667,2377.3333333333335,95.18705833333333,4628.583333333333,26.666666666666668,0.0,0.0,0.0
glfs,jng,2.8591836734693876,2.76734693877551,7.008163265306122,462.33408367346937,0.18173930285714285,12.161224489795918,0.40772244897959187,46.25714285714285,1.5224448979591838,10793.44693877551,6851.408163265306,227.91762857142857,14305.095918367346,26.881632653061224,165.92857142857142,0.46938775510204084,0.425
grieve,sup,0.5727272727272728,2.7363636363636363,6.618181818181818,158.78634545454545,0.046303962727272725,29.718181818181815,1.419081818181818,56.5090909090909,2.699072727272727,5286.4,2546.281818181818,123.91900909090909,3426.5636363636363,29.272727272727273,0.2545454545454545,0.45454545454545453,0.0
gunkrab,bot,2.642857142857143,5.0,5.714285714285714,506.77077142857144,0.20030642857142858,11.857142857142858,0.4130642857142858,26.928571428571427,0.9277642857142857,9798.857142857143,6320.642857142857,232.1140714285714,13943.57142857143,167.28571428571428,4.5,0.21428571428571427,0.0
hachamecha,jng,2.1690140845070425,3.183098591549296,7.084507042253521,284.0410126760563,0.12922027605633804,11.901408450704226,0.3780267605633803,56.816901408450704,1.8264169014084508,9895.957746478873,5854.225352112676,192.12451267605633,8724.957746478873,25.87323943661972,128.50704225352112,0.5352112676056338,0.0
haichao,mid,3.039473684210526,2.026315789473684,4.519736842105263,558.6396296052632,0.24787750657894736,14.861842105263158,0.4515309210526316,40.98026315789474,1.2180236842105263,13650.33552631579,9307.092105263158,278.2665980263158,18994.440789473683,292.0328947368421,6.157894736842105,0.3618421052631579,0.3618421052631579
